1409.5967577557474,36.383870310229895,127360.21407460884
1632.1366524683635,45.28546609873454,128802.344827704
593.0040572015707,3.720162288062832,143588.10551870152
1457.0689160318213,38.28275664127285,127363.46997344914
2065.8480390539958,62.633921562159856,120941.25116960547
2288.7068640834595,71.54827456333838,110673.60540066527
1081.7521894060912,23.270087576243647,128992.92132938355
625.1567452909062,5.006269811636251,141394.45930668374
1461.646564170697,38.46586256682788,138070.75609315973
1631.6587240337415,45.26634896134966,127418.23450201974
1649.0574042689248,45.962296170756986,127297.61438402648
1028.090495204343,21.123619808173704,125942.49326298387
1142.5942276289752,25.703769105159004,127734.70982830106
1861.9171727659161,54.476686910636644,125896.88570651913
1381.0383859425076,35.241535437700314,127336.78573107386
1080.6687159055468,23.22674863622188,126947.37211456512
1540.5620159638665,41.62248063855465,127389.5733123506
1445.9061948025055,37.83624779210022,127363.45790465645
1780.340771827103,51.21363087308411,126580.63298300037
1579.0029837049094,43.16011934819636,128900.30040681039
1757.085754870253,50.283430194810116,126773.45671439852
1394.0756057551612,35.76302423020644,127299.98660059471
662.9063795625752,6.51625518250301,139867.30775577066
1274.5997853364654,30.983991413458618,127466.14131885738
500.0,0.0,150000.0
1137.1924018463526,25.487696073854114,127730.71743602185
1459.1879856930639,38.36751942772256,128100.41272977435
1539.3746172605265,41.57498469042105,126903.7031395421
1597.662500897859,43.90650003591436,127613.4139684516
1207.6589221024847,28.306356884099387,127430.8793531284
576.3625424851735,3.0545016994069414,145131.83334803907
1715.1886863801574,48.6075474552063,127090.77971545699
1856.0871410606608,54.243485642426435,125702.58208649655
2037.1160480598014,61.48464192239204,123315.3974271798
1224.1745786816468,28.96698314726587,127006.64495970865
1017.9134228488907,20.716536913955636,128938.6956572348
971.3110817314985,18.852443269259936,129682.80564867306
1621.8349269193952,44.873397076775795,127486.07110369722
1231.9017295925605,29.27606918370241,127701.72661331476
2613.090991441516,84.52363965766062,81562.48133448456
1583.3711397017794,43.33484558807118,127437.45106621641
1997.2854170414041,59.89141668165615,123003.84827368047
1343.0919283093015,33.72367713237206,128832.60184751205
1423.7962229054438,36.95184891621774,127400.86409288141
1070.4589178575802,22.818356714303214,128306.05277356852
1003.8755353344844,20.15502141337937,128940.10325933322
1757.5379738735003,50.30151895494002,126769.87988036289
2368.9807432338084,74.75922972935234,105458.42505759637
1204.087943191768,28.1635177276707,127499.6047368534
1478.7848650555975,39.151394602223895,127366.05236329544
1990.7337010976212,59.62934804390485,123212.00503981706
1335.1710710107832,33.406842840431324,127363.558413838
3000.0,100.0,20000.0
2565.3432600463675,82.61373040185468,87584.44815667171
858.6295984500713,14.345183938002842,132298.97000485158
1397.0661757801133,35.882647031204534,127363.45790241688
2828.0696977838375,93.1227879113535,52006.991854799024
1411.4507260876974,36.4580290435079,127370.21553531852
1549.4712483978656,41.978849935914624,129097.92626819266
1306.617648157601,32.26470592630404,127581.38625166295
2348.190975211669,73.92763900846673,106774.86912325383
900.2282088704559,16.009128354818237,130389.64092374734
1791.2899968844638,51.651599875378544,126431.84940259325
944.5014071304107,17.78005628521643,130174.73892116713
1631.0385683527225,45.2415427341089,126964.21433449381
1383.7225512964035,35.34890205185614,127401.55656892475
2935.472417387833,97.41889669551331,32813.672737543646
1420.4079714312331,36.81631885724932,127208.96932568346
1590.6457611619674,43.625830446478695,127475.52581058265
1038.9389636520643,21.557558546082568,127482.25605714807
2336.4125139331823,73.4565005573273,105975.35028500283
2541.4616719334026,81.65846687733611,89584.8619178095
2281.83261654885,71.27330466195403,111333.11696363463
1633.1531879400286,45.32612751760114,129010.89729967395
1592.2166959573447,43.688667838293775,127600.06392713707
1148.5210700625141,25.940842802500555,127694.63720095149
1248.218340917199,29.92873363668795,127817.54587706644
2008.0376554698294,60.32150621879318,122149.23159930787
1351.9168754370278,34.07667501748111,127214.47212884901
